Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
9332.4,October-1970,4609.8,duplex,residential,Outskirts,rectangle,2,54050,6,0.3099852294713742,1961,0,highway,91,5,3,NA,No,NA
9678.1,December-1990,10612.5,flat,commercial,Outskirts,irregular,2,72558,8,0.2600681047159571,1972,1982,highway,40,3,3,NA,No,NA
10842.8,December-1996,10279.7,duplex,residential,Center,rectangle,1,24888,9,0.1567982163729782,1990,0,street,5,2,3,NA,No,NA
10985.3,June-1986,3653.8,open land,commercial,Center,trapezoid,1,13961,9,0.5785826316227058,1972,0,alley,63,3,2,F,NA,NA
9666.0,August-1985,7666.4,flat,residential,Border,trapezoid,2,33465,3,0.8168330802655711,1979,0,highway,53,5,1,NA,No,NA
2772.2,September-1995,3334.3,villa,residential,Border,trapezoid,3,39786,6,0.650484051035328,1985,1995,street,66,5,6,NA,Yes, No
11074.6,January-1992,11239.6,open land,commercial,Outskirts,rectangle,1,67227,3,0.06387534611269519,1987,0,highway,22,4,3,F,NA,NA
11174.9,September-2008,1277.6,open land,residential,Center,trapezoid,5,21271,3,0.8204302269404727,1994,0,street,28,4,7,F,NA,NA
11077.0,January-2003,3502.8,duplex,residential,Center,rectangle,1,22217,3,0.8808726110199899,2002,0,alley,17,2,1,NA,Yes,NA
10668.9,April-1999,4683.4,villa,residential,Outskirts,rectangle,4,55540,10,0.3144507196642985,1999,0,highway,69,1,10,NA,Yes,Yes
3484.2,November-1987,1424.4,villa,residential,Center,rectangle,3,24201,1,0.3465587074137658,1985,0,street,40,4,8,NA,Yes,Yes
2557.4,December-1990,851.2,villa,residential,Border,rectangle,3,34877,5,0.8111713278202457,1975,1984,highway,30,1,10,NA,Yes,Yes
10477.5,July-1991,5623.3,duplex,residential,Center,irregular,4,7278,7,0.7450442570044952,1986,0,street,98,4,5,NA,Yes,NA
10092.8,November-1986,913.9,duplex,commercial,Center,irregular,5,5341,1,0.13634242506559047,1979,0,street,59,5,8,NA,No,NA
10778.5,June-1979,3133.5,duplex,residential,Center,rectangle,4,8382,3,0.218158505447832,1974,0,alley,61,4,10,NA,Yes,NA
2565.8,June-1971,1914.6,villa,residential,Border,rectangle,5,32571,5,0.07737626331264202,1963,0,street,71,4,9,NA,Yes,Yes
9893.3,December-1990,7813.7,duplex,commercial,Outskirts,trapezoid,3,67432,6,0.29816081907730696,1974,1982,highway,69,3,8,NA,No,NA
10744.2,March-1975,4076.4,open land,commercial,Center,trapezoid,3,2604,1,0.3692371590089766,1956,0,street,65,3,5,C,NA,NA
9769.3,September-2004,7928.7,duplex,residential,Border,irregular,2,37516,2,0.8805696294319759,1995,0,highway,95,5,5,NA,No,NA
2987.2,March-2003,9216.9,villa,residential,Outskirts,trapezoid,5,61921,1,0.931147221881998,1985,1994,highway,81,2,2,NA,Yes, No
10535.3,August-1977,11020.0,flat,commercial,Center,irregular,5,2089,5,0.6068158449488115,1973,0,alley,71,2,8,NA,No,NA
10072.1,June-2003,3743.9,open land,industrial,Border,irregular,3,21599,8,0.28623510307893385,1985,0,highway,15,5,1,F,NA,NA
10055.9,July-1999,9945.7,flat,commercial,Outskirts,irregular,3,62659,9,0.4149118184310955,1998,0,highway,74,2,1,NA,Yes,NA
9506.7,December-1982,9118.5,flat,residential,Outskirts,irregular,5,65906,8,0.4564969852441608,1972,1982,highway,16,3,7,NA,No,NA
10727.0,February-1973,11340.7,open land,commercial,Outskirts,trapezoid,2,75525,7,0.7289661979725361,1969,0,highway,59,3,10,F,NA,NA
11180.7,February-1975,4802.4,open land,commercial,Center,rectangle,5,17946,2,0.6445235842768162,1974,0,street,77,4,3,F,NA,NA
11226.1,March-1980,9520.0,open land,residential,Center,trapezoid,2,11164,3,0.7574317253768361,1976,0,street,3,1,1,F,NA,NA
2453.6,September-1970,8881.3,villa,residential,Border,irregular,1,37779,6,0.39107043542471076,1960,1970,street,34,3,1,NA,Yes, No
2545.4,February-1973,9283.4,villa,residential,Outskirts,trapezoid,1,71081,10,0.7462469177135881,1970,0,highway,95,2,9,NA,Yes, No
11013.5,January-2000,5970.5,flat,commercial,Center,trapezoid,4,14759,9,0.6281353615630618,1992,0,alley,60,1,10,NA,Yes,NA
2976.1,November-1985,6806.7,villa,residential,Outskirts,rectangle,4,76791,2,0.7522438369933591,1972,1981,highway,18,1,6,NA,Yes,Yes
2329.0,January-1973,7466.7,villa,residential,Outskirts,trapezoid,3,76977,10,0.22291971861671,1962,1971,highway,96,4,1,NA,Yes, No
11008.7,October-2006,4433.2,flat,commercial,Center,trapezoid,2,11354,8,0.8973245695050556,1989,1998,alley,75,4,7,NA,Yes,NA
10888.2,November-2006,9091.5,open land,residential,Border,trapezoid,3,22662,8,0.3253902653501871,2006,0,street,45,4,1,F,NA,NA
11380.1,September-2009,1790.1,open land,residential,Center,rectangle,3,9100,2,0.28670837308579966,2001,0,alley,11,4,2,F,NA,NA
10674.5,November-1998,9381.6,flat,commercial,Border,rectangle,5,22736,2,0.6581050042294929,1981,1990,highway,41,5,5,NA,Yes,NA
11164.0,April-2003,10097.1,villa,residential,Outskirts,rectangle,2,79075,9,0.7242064610121551,2003,0,highway,27,2,9,NA,Yes, No
9859.4,July-1986,9282.2,flat,commercial,Outskirts,trapezoid,2,79241,5,0.6626312579180424,1973,1984,highway,97,5,4,NA,No,NA
9780.8,December-1999,1876.3,flat,residential,Border,trapezoid,5,22719,2,0.6238841835584749,1997,0,highway,82,5,1,NA,Yes,NA
9925.6,March-1972,5185.9,duplex,commercial,Border,rectangle,5,20662,10,0.7321641599815321,1968,0,highway,91,4,2,NA,Yes,NA
9947.6,September-2007,4237.3,flat,residential,Border,rectangle,1,32496,7,0.9717873872039386,2004,0,highway,98,1,7,NA,Yes,NA
18344.6,April-1979,11537.2,flat,residential,Center,irregular,1,8877,4,0.9911287022999009,1969,1980,street,17,4,9,NA,No,NA
11381.4,February-2002,5664.3,open land,residential,Center,rectangle,2,3844,5,0.31246387018547916,2002,0,street,36,2,10,F,NA,NA
10948.8,April-2003,9839.6,villa,residential,Outskirts,trapezoid,4,51017,9,0.27533129480077756,1993,2003,highway,28,4,4,NA,Yes, No
9418.9,August-1981,1347.2,flat,residential,Outskirts,trapezoid,5,69387,10,0.9053431332687635,1970,1981,highway,33,1,5,NA,Yes,NA
10534.8,September-1981,10620.0,open land,residential,Border,trapezoid,3,34494,9,0.13404651918561772,1970,0,street,37,3,8,C,NA,NA
4169.2,May-2003,8492.4,villa,residential,Center,rectangle,5,5308,10,0.8224842601916467,2002,0,alley,13,4,5,NA,Yes, No
9870.6,June-1975,9390.1,flat,commercial,Border,rectangle,1,27919,7,0.4497787315865299,1960,1968,street,90,2,10,NA,No,NA
10475.3,November-2009,7384.4,duplex,commercial,Border,rectangle,3,20197,5,0.833063188863539,1994,2005,highway,19,5,7,NA,No,NA
9519.4,November-1990,1809.8,flat,commercial,Outskirts,trapezoid,2,71290,3,0.9337565833023953,1983,0,highway,31,1,9,NA,No,NA
10035.5,September-2000,11170.3,duplex,residential,Outskirts,irregular,4,77092,2,0.6459142651175491,1989,1999,highway,46,3,8,NA,No,NA
10589.0,February-2003,4084.6,open land,commercial,Outskirts,rectangle,5,51514,2,0.9919829949149911,1992,0,highway,94,4,5,C,NA,NA
9500.2,June-2003,5488.9,flat,residential,Outskirts,trapezoid,3,77228,9,0.6930191209014611,1985,1993,highway,79,1,9,NA,No,NA
2835.2,May-1998,3938.5,villa,residential,Outskirts,rectangle,1,67381,9,0.36726152661064404,1996,0,highway,46,4,3,NA,Yes,Yes
18428.4,April-1992,2114.7,open land,commercial,Border,rectangle,1,22939,8,0.5693553345177894,1982,0,street,36,5,5,F,NA,NA
11131.7,April-1971,10952.5,villa,residential,Border,rectangle,2,26679,2,0.8039322081015818,1958,1967,street,41,3,10,NA,Yes,Yes
10108.0,August-1998,7760.1,duplex,commercial,Outskirts,rectangle,3,69243,9,0.18078534781297073,1981,1991,highway,66,4,8,NA,No,NA
10158.6,March-1997,1495.8,open land,commercial,Border,trapezoid,1,25878,8,0.12232267201776492,1996,0,street,59,2,4,C,NA,NA
11120.3,June-2000,3129.5,open land,commercial,Center,rectangle,3,17769,6,0.04444184301009557,1983,0,street,40,2,10,C,NA,NA
18223.4,April-2006,3299.5,open land,industrial,Outskirts,trapezoid,2,72105,6,0.5398423218744998,2006,0,highway,17,5,2,C,NA,NA
9833.1,September-1990,3769.9,open land,residential,Outskirts,irregular,4,75935,6,0.09779938590455983,1971,0,highway,56,2,9,F,NA,NA
9800.6,May-2003,6954.3,flat,commercial,Outskirts,trapezoid,1,56932,10,0.6890745187343021,1995,0,highway,49,2,2,NA,No,NA
3449.3,February-2000,10828.7,villa,residential,Outskirts,rectangle,4,74884,7,0.6031603232866971,1986,1995,highway,13,3,5,NA,Yes,Yes
10644.2,December-1995,7170.5,open land,commercial,Outskirts,rectangle,3,60292,10,0.923966683313813,1980,0,highway,83,3,5,F,NA,NA
11221.6,April-2003,5280.9,villa,residential,Center,irregular,1,16992,4,0.38664534282019625,1997,0,street,73,3,8,NA,Yes,Yes
10088.8,March-1986,11845.4,flat,commercial,Border,trapezoid,1,39687,6,0.5369870066639496,1976,1987,highway,58,5,5,NA,No,NA
9196.6,September-1978,2967.2,duplex,residential,Outskirts,irregular,2,58209,2,0.7350352956432115,1971,0,highway,5,3,3,NA,No,NA
10962.2,November-2006,6049.9,open land,commercial,Border,rectangle,2,34516,4,0.5140023246852061,2005,0,highway,42,4,8,F,NA,NA
3198.0,September-2006,10339.7,villa,residential,Border,irregular,2,37342,1,0.5889733747129766,1998,0,street,7,2,4,NA,Yes, No
10388.2,May-2001,6367.3,open land,residential,Outskirts,rectangle,1,50817,3,0.8428888873841809,1985,0,highway,88,2,8,C,NA,NA
3458.0,September-1999,5393.3,villa,residential,Center,irregular,1,7244,10,0.10741595025131134,1997,0,alley,69,5,8,NA,Yes,Yes
9828.6,May-1977,3643.6,open land,industrial,Outskirts,rectangle,3,65285,8,0.4835727089919124,1975,0,highway,84,1,6,C,NA,NA
2613.4,August-2003,4322.7,villa,residential,Outskirts,trapezoid,3,62856,4,0.03897485687159008,1989,1998,highway,99,1,9,NA,Yes,Yes
10104.7,November-2002,7179.8,open land,residential,Outskirts,irregular,2,67217,1,0.07483920927437326,1999,0,highway,67,1,6,C,NA,NA
10531.9,March-1995,8962.2,duplex,commercial,Outskirts,trapezoid,5,54489,3,0.09484576370205433,1978,1988,highway,9,2,8,NA,Yes,NA
3325.4,March-1977,5946.4,villa,residential,Center,rectangle,2,11256,8,0.9431408277871256,1969,0,street,84,4,5,NA,Yes, No
9276.6,May-1987,1159.9,flat,residential,Border,rectangle,1,21581,3,0.026218985801773842,1979,0,highway,23,3,6,NA,No,NA
2946.5,February-1981,1163.7,villa,residential,Center,irregular,2,2933,7,0.29560052414169313,1980,0,alley,8,3,8,NA,Yes, No
10198.7,January-1970,9634.0,open land,residential,Outskirts,trapezoid,1,71041,1,0.938904504232484,1952,0,highway,80,2,2,F,NA,NA
10337.6,January-1984,11651.4,open land,commercial,Border,irregular,1,32801,7,0.675561917999406,1970,0,highway,50,3,2,C,NA,NA
10848.9,December-2006,10478.4,open land,residential,Border,irregular,3,30224,2,0.7412654819316945,1999,0,street,10,4,4,C,NA,NA
18932.3,April-2003,6420.8,duplex,commercial,Center,trapezoid,4,21827,2,0.6717971197749315,1992,2002,street,84,2,5,NA,Yes,NA
9733.1,May-2007,5370.9,flat,commercial,Outskirts,trapezoid,3,78745,3,0.08890486897571681,1991,2002,highway,82,3,2,NA,No,NA
9749.9,November-1998,963.7,open land,commercial,Border,irregular,3,37964,9,0.3158132142526616,1995,0,highway,76,2,7,C,NA,NA
9824.5,January-1972,1548.7,open land,industrial,Border,trapezoid,1,31879,9,0.31739520628378814,1957,0,street,81,4,9,F,NA,NA
10731.2,March-1993,7499.3,flat,commercial,Center,irregular,2,20807,5,0.3391500318175237,1990,0,street,42,1,10,NA,Yes,NA
9201.7,September-1974,1797.8,flat,residential,Border,irregular,2,31973,1,0.7969495829559735,1964,1973,highway,54,4,2,NA,Yes,NA
19258.3,April-2000,7840.7,duplex,commercial,Center,rectangle,4,18694,4,0.8192160406023468,1993,0,street,69,3,9,NA,Yes,NA
10850.6,August-1992,2370.4,duplex,commercial,Center,rectangle,3,12069,10,0.9229156955363917,1975,1983,alley,80,4,3,NA,Yes,NA
2461.2,November-1974,2434.5,villa,residential,Outskirts,rectangle,2,68657,6,0.5339637093447152,1963,1973,highway,50,3,8,NA,Yes,Yes
10114.3,December-1989,10676.4,flat,residential,Border,irregular,1,35798,1,0.9772059618596449,1970,1979,highway,56,5,9,NA,Yes,NA
9368.7,January-2000,2691.8,flat,commercial,Border,irregular,2,36792,5,0.7103532560470299,1996,0,street,76,1,1,NA,No,NA
9839.2,November-1993,3165.4,flat,commercial,Outskirts,trapezoid,4,70888,9,0.667695426324472,1977,1986,highway,6,1,1,NA,Yes,NA
9867.6,January-1982,2655.0,open land,industrial,Border,irregular,1,34986,4,0.8344334745102597,1982,0,highway,50,4,7,F,NA,NA
9991.7,August-1971,9357.5,open land,commercial,Border,irregular,2,40388,8,0.2503116033536579,1956,0,highway,72,4,5,C,NA,NA
10094.8,February-1982,4249.4,open land,residential,Border,trapezoid,2,34566,2,0.9525325154299965,1975,0,highway,25,3,4,C,NA,NA
2442.3,October-1975,4073.7,villa,residential,Outskirts,rectangle,1,69146,10,0.9502518292645507,1962,1971,highway,95,4,4,NA,Yes,Yes
10649.1,December-1983,9309.0,open land,residential,Border,trapezoid,2,22831,3,0.22381660072168819,1967,0,street,37,4,6,F,NA,NA
10460.1,June-1975,4586.2,flat,commercial,Center,rectangle,4,18898,6,0.8914667075789435,1974,0,alley,58,2,6,NA,No,NA
10381.3,March-1981,11046.7,flat,commercial,Border,rectangle,4,30377,7,0.9096590418991054,1965,1973,highway,39,1,7,NA,Yes,NA
10257.3,March-1995,2287.4,open land,residential,Border,trapezoid,2,29989,6,0.8938831445492296,1983,0,highway,4,5,1,F,NA,NA
11225.1,September-1980,8221.5,duplex,commercial,Center,rectangle,2,25108,10,0.7534052037166906,1968,1977,street,11,5,5,NA,Yes,NA
10557.8,February-2007,2569.1,open land,residential,Outskirts,rectangle,4,71958,2,0.5669826477116987,1992,0,highway,60,5,7,F,NA,NA
10013.5,July-1983,4800.0,open land,residential,Outskirts,rectangle,1,70220,6,0.5577186983283349,1977,0,highway,52,1,3,C,NA,NA
10902.4,December-2004,4052.6,flat,residential,Center,rectangle,2,8604,4,0.7497918883743339,1998,0,street,1,2,3,NA,Yes,NA
10077.3,October-1975,7840.9,open land,commercial,Outskirts,irregular,2,64387,3,0.4777913771342742,1970,0,highway,21,1,4,C,NA,NA
9959.5,June-2004,5794.1,duplex,commercial,Outskirts,trapezoid,3,68300,2,0.3152162270159823,1994,2004,highway,83,3,6,NA,No,NA
9886.9,October-1980,4191.9,duplex,commercial,Border,rectangle,2,20585,7,0.3669310487075488,1973,0,street,55,5,5,NA,No,NA
10773.1,September-1986,10683.0,flat,commercial,Center,irregular,1,16285,4,0.5828755065896498,1970,1981,street,49,3,1,NA,Yes,NA
18407.5,April-2007,11553.1,flat,commercial,Outskirts,irregular,4,77019,2,0.8624320717237914,1999,0,highway,7,1,4,NA,Yes,NA
10410.3,November-2006,5378.0,open land,industrial,Outskirts,rectangle,2,67254,8,0.9202086315874171,2000,0,highway,84,1,2,F,NA,NA
9903.4,March-1980,4844.6,duplex,commercial,Outskirts,irregular,4,60212,1,0.8672401083579148,1971,0,highway,34,3,5,NA,Yes,NA
9965.3,November-1987,9374.0,flat,residential,Outskirts,trapezoid,1,53316,4,0.28669706300553466,1973,1983,highway,58,3,2,NA,Yes,NA
18177.3,April-2004,7373.8,open land,residential,Border,irregular,4,35881,7,0.1763465407394117,1999,0,highway,48,2,10,F,NA,NA
11208.0,December-1998,11496.1,duplex,commercial,Center,rectangle,1,6693,10,0.8611671748792352,1990,0,street,72,5,7,NA,No,NA
2672.3,July-2006,7031.9,villa,residential,Outskirts,irregular,1,65021,1,0.8571167021702824,1999,0,highway,92,4,1,NA,Yes, No
9147.0,September-1986,6426.9,duplex,residential,Border,irregular,2,39686,3,0.11935953316255588,1977,0,highway,73,1,1,NA,No,NA
18679.9,April-1975,1117.7,open land,commercial,Center,trapezoid,5,14820,1,0.4427631797548838,1970,0,street,55,5,10,C,NA,NA
10974.8,October-1972,9625.0,duplex,commercial,Center,trapezoid,3,9223,7,0.9014568652027879,1972,0,street,79,2,9,NA,Yes,NA
9578.1,May-1982,4499.6,duplex,residential,Border,rectangle,1,25154,1,0.8485992229597976,1974,0,highway,69,2,9,NA,No,NA
2182.8,March-1976,6386.0,villa,residential,Border,irregular,2,38426,6,0.13113470676411332,1966,1974,highway,94,2,8,NA,Yes,Yes
9481.0,November-1991,3363.7,flat,residential,Border,trapezoid,5,21056,2,0.0462869636367812,1983,0,street,74,3,5,NA,No,NA
9520.3,May-1979,3927.5,flat,commercial,Border,trapezoid,3,34192,4,0.19473560581766058,1978,0,highway,43,4,7,NA,No,NA
10456.2,January-2003,1095.9,open land,commercial,Border,trapezoid,4,29118,4,0.5903847656628045,1990,0,street,94,4,6,F,NA,NA
10077.0,January-1984,11494.2,duplex,commercial,Outskirts,irregular,4,62754,1,0.29033111939688483,1973,1982,highway,0,3,6,NA,No,NA
11057.0,August-2003,9716.4,duplex,residential,Center,irregular,3,12052,8,0.2980323867582365,1989,1998,street,3,5,4,NA,Yes,NA
10554.8,April-1984,8051.4,villa,residential,Border,rectangle,3,26278,10,0.716171212543938,1971,1979,highway,85,5,1,NA,Yes, No
9865.1,February-1988,3624.5,flat,commercial,Outskirts,trapezoid,4,64307,3,0.8690091058914265,1971,1981,highway,82,4,2,NA,Yes,NA
10725.4,April-1978,3251.6,villa,residential,Center,irregular,5,23426,6,0.8159488091655188,1967,1976,street,22,2,4,NA,Yes, No
10505.1,October-1973,7513.0,open land,commercial,Outskirts,rectangle,4,79735,6,0.27588381338796686,1962,0,highway,57,4,4,F,NA,NA
10489.6,July-1999,11018.7,flat,commercial,Outskirts,rectangle,3,63949,6,0.9230461272968331,1980,1991,highway,90,2,3,NA,Yes,NA
10456.7,September-1980,10862.6,open land,residential,Border,irregular,2,26819,1,0.5584606444464595,1976,0,street,19,2,7,C,NA,NA
10262.8,October-1970,11757.2,flat,commercial,Outskirts,irregular,5,57743,1,0.7305351955217376,1966,0,highway,29,5,5,NA,Yes,NA
17631.9,April-1989,8771.0,flat,commercial,Outskirts,irregular,3,79080,8,0.7168030340304179,1979,1989,highway,18,4,6,NA,No,NA
10583.7,May-1988,6871.0,flat,residential,Center,irregular,3,9739,6,0.9796379153795092,1986,0,street,78,5,8,NA,Yes,NA
10135.3,May-1984,1747.4,duplex,commercial,Center,irregular,4,7651,4,0.9733774114202117,1974,1982,street,68,5,8,NA,No,NA
11519.6,May-2003,9462.1,open land,commercial,Center,trapezoid,3,11646,4,0.5153834595381839,1991,0,street,71,1,5,F,NA,NA
3704.9,February-1977,10852.4,villa,residential,Center,trapezoid,2,10576,1,0.20521874116923322,1959,1968,street,29,2,8,NA,Yes,Yes
10347.9,September-1988,7865.6,open land,residential,Outskirts,rectangle,1,72685,9,0.8632854229781803,1971,0,highway,94,4,9,C,NA,NA
10034.4,July-1971,2687.2,open land,industrial,Border,trapezoid,4,34878,6,0.9785431286684139,1956,0,street,47,4,10,C,NA,NA
9936.5,October-1976,4475.3,open land,commercial,Border,irregular,5,25745,7,0.48895465927718285,1976,0,highway,38,1,5,F,NA,NA
11080.0,October-1982,10763.9,open land,residential,Center,irregular,1,7267,4,0.2018144451870525,1963,0,alley,19,3,9,C,NA,NA
3856.7,January-1999,8343.6,villa,residential,Center,trapezoid,1,9482,6,0.17021241940208454,1983,1992,alley,6,4,6,NA,Yes, No
9468.7,July-2002,3248.9,flat,commercial,Border,irregular,4,24918,1,0.6148875192852274,1996,0,highway,44,2,4,NA,No,NA
9511.2,March-1974,6293.9,flat,commercial,Border,irregular,3,33097,5,0.4684987108151688,1960,1969,highway,40,1,3,NA,Yes,NA
2492.6,March-2007,3019.8,villa,residential,Outskirts,irregular,3,71121,9,0.5010803173203164,1997,2008,highway,77,3,9,NA,Yes,Yes
10432.5,February-2006,1725.1,open land,residential,Outskirts,rectangle,5,64540,1,0.8565634324312473,2006,0,highway,86,4,10,C,NA,NA
18316.4,April-1990,6703.2,open land,residential,Border,rectangle,2,38848,1,0.1738655108442443,1974,0,street,17,1,4,C,NA,NA
17713.6,April-1973,2728.8,open land,commercial,Border,irregular,2,33682,2,0.39403211489705303,1970,0,highway,20,1,9,F,NA,NA
9653.5,March-1976,2165.8,duplex,commercial,Outskirts,trapezoid,5,72151,6,0.2485014617706376,1959,1969,highway,24,1,3,NA,Yes,NA
10274.3,October-1996,11061.5,duplex,residential,Border,trapezoid,4,29471,6,0.542254627444095,1982,1991,highway,91,1,9,NA,Yes,NA
10320.7,November-2003,2573.8,open land,commercial,Outskirts,irregular,4,52833,2,0.36175351237189646,2002,0,highway,44,3,8,F,NA,NA
10696.6,January-1995,10403.1,duplex,commercial,Outskirts,trapezoid,5,50198,2,0.5278491099206867,1993,0,highway,39,4,1,NA,Yes,NA
11094.5,June-2006,6445.7,duplex,commercial,Center,rectangle,3,13964,2,0.5216432797700483,1989,2000,street,31,4,9,NA,No,NA
18178.3,April-2009,5616.3,open land,residential,Outskirts,trapezoid,1,73733,8,0.485668022010201,1991,0,highway,63,1,7,F,NA,NA
2740.1,November-1997,8723.5,villa,residential,Border,irregular,5,27873,10,0.15725981185260873,1994,0,street,32,1,3,NA,Yes, No
9893.0,May-1982,8029.0,open land,residential,Border,irregular,2,24014,6,0.7401124503416114,1966,0,highway,83,5,1,C,NA,NA
10254.1,January-1985,1812.2,open land,residential,Outskirts,rectangle,3,71489,5,0.4004260636401584,1977,0,highway,41,5,9,F,NA,NA
2643.4,September-1990,5663.7,villa,residential,Border,trapezoid,2,22580,10,0.26229200685411846,1975,1983,street,60,1,4,NA,Yes,Yes
11665.8,May-1995,11061.7,duplex,commercial,Center,trapezoid,4,4164,2,0.07831886015992295,1989,0,alley,37,5,8,NA,Yes,NA
10989.1,November-1998,7151.3,duplex,commercial,Center,irregular,4,15310,4,0.5619059529569973,1994,0,street,52,5,1,NA,Yes,NA
9514.3,October-1985,2873.2,duplex,residential,Outskirts,trapezoid,4,71595,4,0.9842192559765767,1982,0,highway,73,3,10,NA,No,NA
10771.6,December-1974,9603.4,flat,commercial,Center,irregular,5,8130,5,0.7914137280804698,1970,0,street,13,3,2,NA,Yes,NA
2081.4,June-1983,4372.6,villa,residential,Outskirts,irregular,2,73304,7,0.4817056521369988,1979,0,highway,44,1,1,NA,Yes, No
9774.5,December-2005,6952.5,flat,residential,Border,rectangle,3,28460,10,0.505128482465616,2002,0,highway,89,2,9,NA,No,NA
10021.7,July-1998,6003.6,open land,industrial,Outskirts,irregular,5,51192,9,0.21744744662466475,1979,0,highway,38,1,6,F,NA,NA
9342.7,January-2005,5024.9,flat,residential,Border,irregular,2,39927,2,0.6718020817976074,1987,1998,highway,36,2,1,NA,No,NA
3061.0,May-2003,7723.3,villa,residential,Outskirts,rectangle,2,52682,8,0.6261973923069125,1998,0,highway,34,3,3,NA,Yes, No
10761.2,September-1987,11694.3,open land,residential,Outskirts,rectangle,1,66003,9,0.060741948206236906,1979,0,highway,47,5,4,F,NA,NA
10484.7,September-2006,10685.6,flat,commercial,Outskirts,rectangle,5,72775,10,0.4503235247147054,2006,0,highway,24,4,4,NA,No,NA
10199.7,May-2000,856.5,flat,residential,Center,irregular,2,9300,9,0.521523182028012,1981,1992,alley,33,2,7,NA,Yes,NA
10466.7,September-2006,7666.3,flat,commercial,Outskirts,rectangle,5,72788,4,0.4053368296356544,1992,2002,highway,92,3,7,NA,Yes,NA
3482.3,January-1986,4454.9,villa,residential,Center,irregular,3,20905,3,0.9254393819815941,1971,1980,alley,31,5,8,NA,Yes,Yes
9637.3,November-1980,2567.4,flat,residential,Border,trapezoid,1,30720,10,0.9252086427028334,1969,1980,street,54,3,6,NA,Yes,NA
10523.8,January-2003,8729.7,flat,residential,Border,rectangle,1,33971,8,0.3531923946090403,1985,1996,street,0,2,8,NA,Yes,NA
10186.2,May-2002,7489.3,duplex,residential,Outskirts,irregular,5,69486,8,0.8899321450623764,1996,0,highway,18,2,9,NA,Yes,NA
10886.3,July-2009,10482.2,flat,commercial,Border,trapezoid,3,39959,2,0.9112798245371414,1991,2000,street,20,1,9,NA,Yes,NA
2881.6,October-1993,5059.7,villa,residential,Border,trapezoid,4,39317,2,0.9714244092949045,1978,1987,highway,39,4,4,NA,Yes,Yes
10766.7,April-1994,4521.4,villa,residential,Border,trapezoid,4,36351,5,0.4464563102393482,1990,0,street,79,3,10,NA,Yes,Yes
3072.9,November-2003,11415.1,villa,residential,Border,irregular,2,24382,4,0.11798595071940554,1984,1992,street,41,3,7,NA,Yes, No
3049.9,March-1993,7032.8,villa,residential,Outskirts,rectangle,2,60741,3,0.6458039636190093,1976,1985,highway,35,2,9,NA,Yes,Yes
11132.5,June-1982,7826.5,flat,residential,Center,rectangle,4,17739,4,0.6894192884897044,1967,1975,alley,35,5,10,NA,Yes,NA
11342.0,May-1991,5075.0,open land,commercial,Center,rectangle,4,17716,1,0.04512022237731472,1982,0,alley,87,3,3,F,NA,NA
9813.5,January-1989,9465.5,flat,commercial,Outskirts,trapezoid,2,54858,1,0.2878378511594758,1976,1985,highway,75,1,7,NA,No,NA
11041.7,August-2005,7626.6,duplex,commercial,Center,trapezoid,4,19137,1,0.38724785711156573,2000,0,street,51,3,10,NA,No,NA
3489.1,August-1994,6543.5,villa,residential,Center,trapezoid,4,13540,8,0.4768655519435462,1977,1985,street,51,4,6,NA,Yes, No
17892.4,April-1985,8702.0,flat,residential,Outskirts,rectangle,5,69069,1,0.48026629032262225,1977,0,highway,10,5,4,NA,No,NA
10421.0,May-1998,2636.5,duplex,commercial,Center,trapezoid,3,4962,5,0.6818704686023817,1981,1989,street,52,2,8,NA,No,NA
10509.1,October-1973,1107.2,duplex,commercial,Center,rectangle,3,10356,9,0.9456294962514742,1968,0,alley,92,1,9,NA,Yes,NA
11213.9,April-1977,10111.9,villa,residential,Center,irregular,2,16933,4,0.009214819589943635,1967,1977,street,3,4,4,NA,Yes, No
9363.8,May-1982,1265.8,flat,residential,Outskirts,rectangle,1,80420,8,0.9456064304275418,1980,0,highway,97,1,1,NA,Yes,NA
2844.1,October-1984,9484.3,villa,residential,Border,trapezoid,1,20398,9,0.17355755480966784,1977,0,street,38,3,1,NA,Yes, No
10325.5,March-1980,2315.4,flat,residential,Center,rectangle,2,19421,1,0.13367948971823596,1971,0,street,60,2,6,NA,Yes,NA
9505.7,December-1997,1171.3,flat,commercial,Outskirts,irregular,5,76236,7,0.7651227748009217,1981,1992,highway,37,1,2,NA,Yes,NA
9395.6,March-1980,4744.1,duplex,residential,Outskirts,irregular,2,58866,5,0.08899103022256227,1964,1975,highway,99,3,9,NA,Yes,NA
10552.2,March-2006,11152.2,open land,residential,Border,irregular,1,28835,10,0.9328497627170897,1992,0,highway,49,2,8,F,NA,NA
10964.5,March-2001,10034.5,flat,commercial,Center,irregular,3,6291,9,0.639400404381368,1992,0,street,79,5,3,NA,Yes,NA
9772.3,February-1995,4319.1,duplex,residential,Outskirts,rectangle,3,51982,10,0.20773693849286423,1988,0,highway,12,5,2,NA,No,NA
10996.5,January-1995,3404.2,duplex,commercial,Center,rectangle,2,24198,6,0.586921074841162,1981,1990,alley,60,2,7,NA,Yes,NA
