Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
10214.7,March-2005,6240.0,duplex,commercial,Border,irregular,4,21336,5,0.21134178305623685,1993,2004.0,highway,54,5,7,NA,Yes,NA
3839.8,February-99,9493.2,villa,residential,Center,irregular,4,5452,6,0.9591788148546139,1984,1993.0,alley,2,5,2,NA,Yes, No
9898.0,Mar-2004,2215.6,flat,residential,Border,irregular,5,20666,5,0.43647849064413236,1991,2002.0,street,23,5,6,NA,Yes,NA
10177.4,February-1972,4979.1,flat,residential,Center,rectangle,2,16182mts,7,0.6512771094648347,1962,1971.0,street,24,5,1,NA,No,NA
9661.7,December-1983,11077.1,flat,commercial,Outskirts,irregular,4,80122,5,0.9708380637372599,1978,0.0,highway,91,1,5,NA,No,NA
9769.1,February-1993,6581.7,flat,commercial,Border,rectangle,4,23636mts,9,0.6604053522774993,1979,1987.0,highway,69,2,6,NA,No,
10025.2,January-2000,3789.5,duplex,commercial,Outskirts,irregular,3,63247,4,0.9102007504129745,1992,0.0,highway,85,5,6,NA,Yes,NA
3192.8,June-2002,8637.5,villa,residential,Outskirts,rectangle,4,77897mts,2,0.29657100104376677,1994,0.0,highway,81,3,3,,Yes,Yes
2998.7,February-2001,4390.2,villa,residential,Outskirts,rectangle,2,76841,6,0.4002752089165471,1994,0.0,highway,43,5,3,NA,Yes,Yes
3827.2,December-1971,9958.0,villa,residential,Center,trapezoid,5,8913,3,0.5113736027682799,1964,0.0,alley,13,3,4,NA,Yes,Yes
11894.2,Dec-2002,9551.6,open land,industrial,Center,rectangle,5,5671,5,0.9792504966629489,1995,0.0,alley,4,3,3,F,NA,NA
9615.9,May-1971,3048.6,flat,commercial,Border,rectangle,5,24102,10,0.056904526151700274,1968,0.0,street,38,5,6,NA,No,NA
9495.9,October-1977,2403.8,duplex,commercial,Outskirts,irregular,5,57950mts,9,0.42516143752774416,1958,1966.0,highway,52,4,5,NA,Yes,
9639.2,Aug-1994,4947.0,duplex,residential,Outskirts,irregular,5,68774,7,0.4323914835190842,1975,1986.0,highway,86,4,3,NA,Yes,
2578.4,September-1983,9490.1,villa,residential,Border,irregular,2,32371,2,0.3002500949831455,1981,0.0,highway,21,2,2,NA,Yes, No
10331.1,March-1991,5164.9,land,commercial,Outskirts,rectangle,1,59957,7,0.8165228701006566,1978,0.0,highway,27,1,1,C,NA,NA
10438.8,January-1991,11226.0,flat,commercial,Border,trapezoid,3,32145mts,6,0.9797032647291983,1973,1982.0,street,94,2,3,NA,Yes,
10182.1,March-1997,3262.6,duplex,residential,Outskirts,rectangle,3,80180,3,0.6633103233650601,1988,0.0,highway,8,1,10,,Yes,
10240.7,Jul-1990,3312.8,open land,residential,Outskirts,rectangle,3,77321,8,0.49764013253085093,1976,,highway,55,5,2,F,NA,
2740.7,November-1988,6119.1,villa,residential,Border,irregular,5,24312,1,0.8469939422563172,1974,1982.0,street,48,5,4,,Yes, No
2499.2,March-1972,1463.4,villa,residential,Outskirts,trapezoid,5,67200,5,0.6048356382956193,1972,0.0,highway,21,4,9,,Yes,Yes
11155.4,Apr-2004,3993.9,villa,residential,Center,irregular,2,22577mts,3,0.5055637307677597,1985,1995.0,alley,34,1,10,NA,Yes, No
11456.6,May-81,8912.4,open land,commercial,Center,trapezoid,2,8176,6,0.6708637356273294,1974,,alley,51,3,5,F,NA,
9959.7,Feb-1980,1345.7,land,commercial,Outskirts,irregular,3,77168,1,0.8868561297263149,1973,,highway,33,3,4,F,NA,NA
10164.8,Dec-1979,7661.2,flat,residential,Center,irregular,5,4484mts,6,0.3625106993075893,1975,0.0,alley,33,1,9,NA,No,NA
10601.1,November-1977,7714.1,flat,residential,Center,trapezoid,3,15651,6,0.7490499713547654,1964,1975.0,street,14,2,2,,Yes,NA
9721.7,March-2004,6459.2,flat,residential,Outskirts,rectangle,1,57922,9,0.2512329655736585,1992,2000.0,highway,90,5,4,NA,No,
10415.4,Jan-1976,6742.3,open land,commercial,Outskirts,rectangle,5,64847,5,0.35336028711826895,1967,0.0,highway,58,1,6,F,NA,NA
10121.3,Nov-1972,11773.2,open land,industrial,Outskirts,irregular,3,72140mts,9,0.7428235081319157,1967,,highway,64,1,4,F,NA,
2519.6,November-1976,8260.9,villa,residential,Border,trapezoid,5,24765,10,0.478133552512221,1966,1977.0,highway,61,1,10,NA,Yes, No
9675.4,August-1989,7076.8,flat,commercial,Outskirts,irregular,4,79548mts,9,0.22833977006615647,1987,0.0,highway,35,5,7,NA,No,NA
10247.2,May-70,6565.2,duplex,residential,Center,trapezoid,1,3538,3,0.7495194923104392,1969,0.0,alley,93,2,7,,No,
2498.7,October-77,2332.9,villa,residential,Border,rectangle,3,22942,5,0.9799640956061412,1958,1968.0,highway,21,5,5,,Yes, No
9071.1,December-1980,4280.1,flat,residential,Outskirts,irregular,4,51648,6,0.5832289596995427,1972,0.0,highway,23,3,1,,No,
10118.5,Sep-2004,10741.2,duplex,commercial,Border,irregular,5,21627,6,0.9707233753194165,1991,2002.0,highway,31,1,7,NA,No,NA
4086.3,February-1997,11482.9,villa,residential,Center,rectangle,5,14177,8,0.6076553178960474,1995,0.0,alley,43,2,1,NA,Yes, No
10519.2,January-2005,2252.2,duplex,residential,Center,rectangle,3,7299,7,0.7255842319356102,1987,1997.0,street,20,5,1,NA,No,NA
11000.0,May-2009,11308.9,duplex,commercial,Center,irregular,3,18722,1,0.14782720200258703,1994,2004.0,alley,69,1,10,,No,NA
9984.4,February-1978,5026.1,duplex,residential,Center,irregular,1,3527mts,10,0.37474473876494474,1972,0.0,alley,64,4,6,NA,No,NA
2790.2,October-82,10395.8,villa,residential,Border,trapezoid,5,35605,1,0.020660044671625077,1964,1972.0,highway,68,4,2,NA,Yes, No
17765.6,Apr-2007,5045.9,flat,commercial,Outskirts,trapezoid,5,61337,4,0.6247815705235764,1990,1999.0,highway,51,5,1,NA,No,NA
10435.8,March-2003,9185.1,flat,residential,Center,irregular,3,10505mts,3,0.11020818891399276,1987,1996.0,alley,98,3,9,NA,No,NA
2869.9,March-1982,4091.1,villa,residential,Center,irregular,4,7861,10,0.466122548780347,1969,1980.0,street,39,1,2,NA,Yes,Yes
10859.9,February-2009,11118.1,flat,residential,Center,rectangle,5,12572,4,0.07718690800643069,1999,2007.0,street,96,3,3,,No,NA
9484.2,September-1974,4766.6,duplex,residential,Border,rectangle,4,32996,2,0.3069072961795888,1969,0.0,highway,72,4,3,NA,No,NA
10616.1,June-2001,10910.2,duplex,commercial,Outskirts,rectangle,5,51705,7,0.7391829823217692,1990,2000.0,highway,82,1,2,,Yes,NA
9993.7,January-70,5277.4,land,residential,Outskirts,trapezoid,5,74354mts,7,0.3941576715473025,1964,,highway,29,4,4,C,NA,NA
11009.0,March-1980,3486.9,open land,industrial,Center,rectangle,5,2615,1,0.2660735792310903,1968,0.0,street,28,5,1,F,NA,NA
10535.6,December-1997,10820.0,open land,residential,Outskirts,irregular,4,80059mts,8,0.49766623798205245,1993,0.0,highway,0,2,9,C,NA,
18025.3,April-2004,5266.7,flat,residential,Border,trapezoid,1,33006,4,0.6879871119391431,1990,2000.0,street,31,2,6,NA,Yes,NA
2737.2,March-2003,1412.8,villa,residential,Border,trapezoid,4,21279mts,6,0.6032948714213677,1985,1996.0,street,30,4,6,NA,Yes, No
9595.4,July-1986,1615.6,duplex,residential,Border,irregular,3,40389,6,0.07725663096312929,1977,0.0,street,61,4,9,NA,Yes,
9964.6,October-1983,9204.1,flat,residential,Border,trapezoid,3,40368,8,0.32615529189851544,1966,1976.0,highway,14,3,2,,Yes,NA
9694.2,July-08,1236.1,flat,commercial,Outskirts,irregular,2,63661,4,0.32465395558146337,1995,2005.0,highway,50,2,8,,Yes,NA
9644.5,Jul-2007,1253.6,duplex,residential,Border,trapezoid,1,34671mts,4,0.5202852783933747,2007,0.0,highway,10,3,4,,No,NA
10314.2,July-1981,1285.2,open land,commercial,Outskirts,rectangle,5,66600,4,0.4537544966905095,1980,0.0,highway,18,3,3,F,NA,
2689.8,February-1982,4617.8,villa,residential,Border,trapezoid,3,31672,8,0.9788592922094083,1977,0.0,street,90,4,2,,Yes,Yes
10253.0,July-2009,2233.7,duplex,commercial,Outskirts,trapezoid,1,68241mts,5,0.876309863693738,1993,2002.0,highway,64,5,7,,Yes,NA
11416.2,December-2005,3397.7,open land,industrial,Center,rectangle,1,16147,8,0.6817819024403625,2000,0.0,street,17,5,10,F,NA,
10058.4,Jul-1975,6893.1,land,industrial,Border,irregular,5,26640,5,0.24370112241825315,1975,,street,87,5,7,C,NA,NA
2989.6,July-1991,4414.6,villa,residential,Border,rectangle,1,22087,5,0.6948029143808189,1980,1989.0,street,23,2,7,NA,Yes,Yes
9263.4,October-81,1994.1,flat,residential,Border,rectangle,2,29826,1,0.9159580885426288,1971,1979.0,highway,43,1,6,NA,No,NA
11152.6,December-1994,6992.2,duplex,commercial,Center,rectangle,2,2512mts,2,0.849582238710367,1985,0.0,street,59,1,6,NA,Yes,
1934.9,Feb-1998,1055.4,villa,residential,Border,irregular,1,30631,9,0.7402882896976359,1986,1996.0,highway,92,1,8,NA,Yes, No
10071.4,February-2005,11750.9,duplex,commercial,Outskirts,irregular,4,53041,6,0.9448068534071479,1991,2001.0,highway,98,2,6,NA,No,
10786.0,January-1989,8108.7,flat,commercial,Center,rectangle,4,23957,5,0.2034780635223541,1978,1986.0,street,15,3,5,,No,NA
2869.3,September-1982,3721.1,villa,residential,Center,irregular,4,14672,6,0.22965591537195396,1964,1975.0,street,95,3,7,,Yes,Yes
10087.3,June-2007,9050.2,flat,residential,Outskirts,rectangle,5,70681,5,0.4603584255934817,2007,0.0,highway,93,4,3,,No,NA
11188.3,November-1996,8903.5,duplex,commercial,Center,rectangle,4,5098,6,0.6403886271052612,1978,1987.0,street,55,1,3,NA,Yes,NA
9429.3,February-1975,6958.2,flat,commercial,Outskirts,trapezoid,2,67801mts,6,0.279337415389027,1969,0.0,highway,96,2,7,,No,NA
9666.0,December-1978,1795.6,open land,industrial,Outskirts,irregular,4,68031,5,0.3685577713896723,1969,,highway,55,3,8,F,NA,
10046.9,May-1982,8388.7,duplex,residential,Border,rectangle,3,22675,2,0.3410473838702581,1978,0.0,street,6,1,4,NA,No,NA
9645.5,November-2008,2634.5,flat,residential,Border,rectangle,1,28925,7,0.7313789128228096,1995,2005.0,highway,41,3,8,NA,No,NA
17700.4,April-1975,1478.7,duplex,residential,Center,trapezoid,2,17609,6,0.29761371354174904,1964,1973.0,alley,77,2,6,,No,
9757.6,July-1978,7771.6,flat,commercial,Border,irregular,4,39511,8,0.16438765491672114,1962,1970.0,highway,10,2,6,NA,Yes,
2722.5,February-2001,7612.0,villa,residential,Border,irregular,3,38877,4,0.3764884630728468,1999,0.0,highway,45,3,6,NA,Yes, No
2280.0,November-1977,3529.6,villa,residential,Border,trapezoid,4,22278,9,0.8096508795688836,1973,0.0,highway,86,2,3,NA,Yes,Yes
2538.3,December-1993,9496.8,villa,residential,Outskirts,irregular,1,69980,4,0.07944329423136354,1984,0.0,highway,87,2,7,NA,Yes, No
10609.9,April-1990,3719.6,villa,residential,Border,trapezoid,4,28371mts,9,0.1469049440411606,1987,0.0,street,11,5,3,NA,Yes, No
10383.2,Jun-1997,5359.7,duplex,residential,Center,irregular,4,3379,8,0.493092234286436,1983,1993.0,alley,5,3,5,NA,No,NA
10211.4,December-2001,4586.1,duplex,commercial,Center,irregular,2,14341,6,0.5412223645980578,1986,1997.0,street,94,2,7,,No,NA
9926.3,February-1990,11462.5,flat,residential,Outskirts,rectangle,1,69879,5,0.09503669115146507,1987,0.0,highway,44,1,5,NA,No,NA
10888.1,August-91,7035.1,flat,residential,Center,trapezoid,4,4368,3,0.6165192311229704,1976,1987.0,street,26,5,4,NA,Yes,NA
9726.3,February-2002,6313.1,flat,residential,Border,rectangle,2,21399mts,7,0.02970783162950008,1995,0.0,highway,23,2,4,,No,NA
9372.6,January-96,1289.8,flat,residential,Border,trapezoid,4,25731,8,0.6010279520745285,1986,1994.0,street,95,4,6,NA,No,NA
10750.2,April-1997,4687.0,villa,residential,Outskirts,rectangle,2,67027mts,4,0.9899639427687766,1989,0.0,highway,63,5,5,NA,Yes, No
9757.6,July-1984,5907.5,flat,residential,Outskirts,irregular,2,69476,5,0.37552262092000077,1981,0.0,highway,16,5,5,NA,Yes,NA
18915.3,April-84,8528.1,land,residential,Center,trapezoid,3,10678,8,0.8028223714092546,1984,,alley,84,3,1,C,NA,NA
2466.0,October-1991,6260.2,villa,residential,Outskirts,irregular,1,51211,2,0.3120662109563709,1977,1987.0,highway,8,2,5,NA,Yes, No
10786.6,May-1991,11909.3,open land,commercial,Border,rectangle,3,27701mts,10,0.38819227199417694,1982,,highway,77,3,7,C,NA,
17350.0,April-1979,10581.0,flat,commercial,Outskirts,irregular,4,56198,4,0.2305449307950811,1970,0.0,highway,54,1,2,,No,NA
10271.1,March-1971,9906.4,duplex,commercial,Outskirts,rectangle,5,80230mts,1,0.16877419986000064,1971,0.0,highway,4,5,3,,No,NA
10547.8,February-1990,3544.6,duplex,commercial,Center,trapezoid,3,5451mts,7,0.62035627698646,1985,0.0,alley,73,5,3,,No,
2176.2,January-74,7942.3,villa,residential,Border,irregular,1,36182,9,0.6202983707361298,1967,0.0,highway,50,2,1,NA,Yes, No
9742.6,May-1997,6756.1,duplex,residential,Border,irregular,1,30595mts,5,0.11088226111079336,1985,1996.0,street,40,5,5,NA,No,NA
9940.6,October-1986,1968.2,flat,commercial,Outskirts,rectangle,5,72841,9,0.3060650854879915,1978,0.0,highway,15,4,3,NA,Yes,
10933.8,March-2005,994.8,flat,commercial,Center,rectangle,3,14920mts,1,0.6443477101010792,1993,2001.0,alley,49,3,2,NA,Yes,NA
11151.7,May-1994,11611.4,flat,commercial,Center,irregular,1,25225mts,8,0.14795174168611036,1988,0.0,street,8,5,6,NA,Yes,NA
10499.3,July-1977,8257.3,open land,commercial,Border,rectangle,4,28021,2,0.5854429550382956,1966,,highway,68,4,3,C,NA,NA
10708.5,February-1991,11742.6,open land,industrial,Border,rectangle,3,26437,10,0.9243655446042368,1974,0.0,highway,81,2,9,F,NA,NA
10649.7,August-1981,6849.8,duplex,residential,Center,trapezoid,1,9681,9,0.9466615469896236,1980,0.0,street,48,1,6,NA,Yes,NA
11316.3,April-79,9028.5,villa,residential,Center,irregular,4,23187,10,0.581844358642056,1964,1974.0,street,0,4,6,NA,Yes,Yes
17901.3,April-90,9054.0,duplex,commercial,Border,rectangle,2,40282,4,0.09022556581228225,1978,1987.0,highway,26,1,5,NA,No,NA
11405.2,March-1974,10456.6,open land,residential,Center,rectangle,4,18311mts,2,0.427054733233978,1973,0.0,street,20,5,3,C,NA,NA
9962.5,March-1983,8741.6,flat,commercial,Border,irregular,1,26117,6,0.9856987959066694,1968,1979.0,street,78,1,8,NA,Yes,NA
3581.8,May-1984,8642.2,villa,residential,Center,trapezoid,1,8670mts,10,0.9698914895865037,1968,1979.0,alley,50,2,10,,Yes, No
9567.5,August-1977,8025.3,duplex,residential,Outskirts,trapezoid,4,59506,1,0.18085824663658956,1962,1972.0,highway,36,2,1,,No,NA
11549.5,May-2003,9991.7,flat,commercial,Center,rectangle,1,12831,4,0.7306809143020421,1994,0.0,alley,68,5,3,NA,Yes,NA
11944.8,April-1986,10316.5,villa,residential,Center,rectangle,5,10567mts,10,0.5881818758394387,1980,0.0,street,16,5,8,,Yes,Yes
3163.9,February-1986,6093.7,villa,residential,Border,rectangle,3,40312mts,1,0.4316803082154673,1976,1986.0,street,32,3,9,,Yes,Yes
10626.1,August-2005,10731.3,flat,commercial,Border,trapezoid,2,34228,7,0.30197313582919627,1993,2001.0,street,75,3,5,NA,Yes,NA
17662.2,April-1978,3761.7,open land,industrial,Outskirts,rectangle,2,57487,2,0.12310931963300698,1966,,highway,88,2,4,C,NA,NA
3318.0,June-1981,10424.0,villa,residential,Border,rectangle,2,24994,7,0.7086780306682834,1976,0.0,street,47,3,9,NA,Yes,Yes
9568.1,January-1979,1898.9,land,commercial,Outskirts,irregular,2,70668,10,0.17275245353157653,1967,0.0,highway,71,2,2,F,NA,NA
9586.1,Aug-1987,8466.7,flat,residential,Border,irregular,2,27936,6,0.9446029088737128,1981,0.0,street,14,1,2,NA,No,
2521.2,March-1991,2963.2,villa,residential,Outskirts,trapezoid,1,57714,3,0.833040077875486,1980,1989.0,highway,61,4,6,NA,Yes, No
10805.8,March-01,2992.1,flat,commercial,Center,trapezoid,3,16930,9,0.8921072648729708,1993,0.0,alley,56,1,7,NA,Yes,NA
11246.7,January-1987,11020.2,flat,commercial,Center,irregular,3,12712,6,0.6936942403732951,1983,0.0,alley,2,4,7,NA,Yes,
10000.0,October-1982,8854.6,duplex,residential,Outskirts,irregular,4,65584mts,7,0.27324094849675795,1982,0.0,highway,34,4,7,,Yes,NA
10844.6,April-2007,9108.1,villa,residential,Border,trapezoid,4,28871,9,0.1571176337868242,1988,1998.0,street,96,1,2,NA,Yes,Yes
10235.7,October-2007,7934.9,duplex,residential,Border,trapezoid,1,39360,10,0.4307390038266652,1990,2001.0,street,26,5,9,NA,No,NA
17300.9,April-1978,5225.0,duplex,residential,Outskirts,rectangle,3,73231,7,0.09963345635527232,1965,1973.0,highway,71,3,7,NA,No,NA
11113.0,July-07,4853.7,duplex,commercial,Center,trapezoid,4,12406mts,3,0.46244684344379305,1989,1999.0,alley,62,2,4,NA,Yes,
9627.2,August-2009,3027.5,flat,residential,Outskirts,irregular,5,57150,8,0.8673522850710514,2004,0.0,highway,93,2,7,NA,Yes,NA
3319.9,Sep-1980,1447.1,villa,residential,Center,trapezoid,5,15912,1,0.6430840237841553,1971,0.0,street,55,5,9,NA,Yes,Yes
2237.5,May-1983,1244.4,villa,residential,Outskirts,trapezoid,3,76861,9,0.4862388112491207,1970,1981.0,highway,31,3,6,NA,Yes, No
2406.6,November-1979,2298.7,villa,residential,Outskirts,trapezoid,3,78606,6,0.8028115102909484,1979,0.0,highway,49,1,7,NA,Yes,Yes
3629.7,October-1970,9133.3,villa,residential,Center,rectangle,4,12400,7,0.9935354094035691,1957,1966.0,street,14,2,1,NA,Yes,Yes
3814.2,July-1995,9299.1,villa,residential,Center,trapezoid,5,11856,5,0.8668872453635122,1983,1992.0,street,70,1,10,NA,Yes,Yes
9929.7,June-1974,9951.3,flat,commercial,Border,trapezoid,4,25111,8,0.8315751586988983,1957,1968.0,street,91,4,10,,No,
9760.1,July-1985,3235.4,flat,commercial,Border,irregular,3,22069,2,0.6221537520243438,1970,1981.0,highway,21,4,10,,Yes,NA
10353.7,July-81,3374.3,duplex,residential,Center,rectangle,2,23651,2,0.10967935106284343,1976,0.0,alley,77,5,3,,No,NA
10265.7,November-2008,10297.0,flat,residential,Border,irregular,3,35445,1,0.2266602621180548,1990,2000.0,highway,50,5,7,NA,Yes,
9593.8,May-1991,3970.4,flat,residential,Outskirts,irregular,1,59232,6,0.04197148446613441,1979,1990.0,highway,1,4,6,NA,Yes,NA
10326.9,December-1992,11186.6,flat,commercial,Outskirts,rectangle,3,56959,7,0.6692754704686512,1983,0.0,highway,10,2,9,NA,No,
3339.3,September-1976,9005.2,villa,residential,Center,trapezoid,3,22452,2,0.5740427486084871,1967,0.0,street,56,1,1,NA,Yes, No
9931.8,February-1972,3815.6,duplex,commercial,Center,irregular,4,21794,6,0.008676035053067466,1966,0.0,street,85,5,5,,No,NA
3339.7,June-1971,11241.1,villa,residential,Border,rectangle,2,22688,1,0.9590543992067307,1960,1968.0,street,6,5,5,,Yes, No
10645.6,April-1989,4662.1,villa,residential,Border,rectangle,4,37703,8,0.6601836496300146,1973,1984.0,street,38,1,10,,Yes, No
17893.8,Apr-1987,9481.1,duplex,residential,Border,rectangle,4,39488mts,10,0.6276945147911139,1970,1979.0,highway,37,5,8,NA,No,
3171.9,February-1988,1836.5,villa,residential,Center,irregular,2,9436mts,9,0.48894225130702706,1974,1983.0,alley,15,5,5,NA,Yes,Yes
2090.9,January-1981,1099.5,villa,residential,Outskirts,trapezoid,5,56844mts,1,0.5773134355400844,1973,0.0,highway,99,1,5,NA,Yes, No
2322.3,September-1973,1933.5,villa,residential,Border,rectangle,1,35027,7,0.046907523928330086,1963,1972.0,highway,21,3,4,NA,Yes,Yes
3126.1,July-1993,4443.1,villa,residential,Center,irregular,1,9615mts,4,0.41241456874300153,1986,0.0,street,22,1,10,NA,Yes, No
3873.3,February-2009,10814.4,villa,residential,Center,irregular,2,17372,9,0.19361989190247797,1997,2007.0,alley,33,2,5,NA,Yes,Yes
2725.6,May-03,7862.2,villa,residential,Outskirts,irregular,3,73333,9,0.8357263663989242,1985,1995.0,highway,39,3,7,NA,Yes, No
10363.0,May-1995,5960.7,open land,industrial,Border,irregular,4,35764,6,0.6553315020417785,1988,0.0,street,49,5,9,C,NA,NA
9915.6,May-1985,969.2,land,commercial,Border,irregular,1,21296mts,3,0.16828348489883438,1985,0.0,street,43,4,3,C,NA,NA
2952.8,September-75,856.0,villa,residential,Center,rectangle,3,8243,8,0.49885598883365534,1957,1966.0,street,55,5,4,NA,Yes, No
3552.3,February-74,6878.7,villa,residential,Center,trapezoid,3,18257,2,0.9995968536247142,1966,0.0,alley,70,5,6,NA,Yes, No
8903.9,August-71,1865.4,flat,residential,Border,irregular,1,34881,7,0.8262499210845121,1955,1965.0,highway,81,2,3,NA,Yes,
10357.9,August-1993,5922.3,land,residential,Border,trapezoid,5,28296mts,7,0.052529475483296006,1987,,street,65,5,1,C,NA,NA
17391.7,April-1973,4886.5,flat,commercial,Outskirts,rectangle,2,62186,3,0.06664247116085154,1965,0.0,highway,14,2,5,,No,NA
10292.4,January-1979,6443.9,duplex,commercial,Border,rectangle,5,34190mts,2,0.23909984280928487,1969,1980.0,street,86,3,3,NA,Yes,
9433.1,June-1994,5120.2,duplex,residential,Border,trapezoid,1,22751,3,0.12297552744680329,1976,1985.0,highway,75,2,6,NA,No,NA
10408.4,June-1988,10600.5,duplex,commercial,Outskirts,irregular,3,57275,6,0.8195288133097105,1982,0.0,highway,15,3,7,,Yes,
10588.5,June-77,9337.8,duplex,commercial,Outskirts,rectangle,5,57776,2,0.3546081871202561,1964,1972.0,highway,8,3,10,,Yes,NA
9731.6,February-1994,3532.7,flat,commercial,Border,trapezoid,5,33620,7,0.5165546681354747,1978,1989.0,street,64,5,1,,No,NA
3125.0,Mar-1989,4061.9,villa,residential,Center,irregular,3,8226,10,0.4478306691373074,1982,0.0,alley,39,2,10,NA,Yes, No
3218.9,August-1997,11708.4,villa,residential,Outskirts,trapezoid,4,51802,7,0.5080709575911612,1991,0.0,highway,78,3,6,,Yes,Yes
9802.7,December-1993,3556.3,flat,residential,Outskirts,rectangle,5,79940,6,0.22827042364100658,1978,1988.0,highway,89,3,8,NA,Yes,NA
2766.9,November-1989,9470.4,villa,residential,Outskirts,irregular,5,64811,2,0.3645708552678828,1980,0.0,highway,5,3,1,NA,Yes, No
9844.8,January-1997,2433.8,duplex,commercial,Outskirts,trapezoid,2,64916,6,0.4589682065780476,1984,1992.0,highway,27,5,10,NA,No,
9548.5,May-73,3986.1,flat,commercial,Border,irregular,3,22489mts,1,0.8714368115487614,1956,1964.0,highway,76,5,6,NA,Yes,
9372.2,February-1991,5059.1,flat,commercial,Outskirts,irregular,3,53497,1,0.7491234953194648,1980,1990.0,highway,74,1,7,NA,No,NA
11061.6,November-2005,7621.2,flat,residential,Center,trapezoid,5,12976mts,3,0.019139479275131488,1993,2002.0,alley,77,3,10,,Yes,NA
10389.8,February-1977,7538.6,open land,industrial,Border,rectangle,3,37823,4,0.5333182703834685,1966,0.0,street,66,2,8,C,NA,
3153.0,May-98,9725.4,villa,residential,Outskirts,trapezoid,5,67871,5,0.155205860803575,1990,0.0,highway,25,5,3,NA,Yes, No
3288.5,July-07,11526.2,villa,residential,Outskirts,irregular,5,53626mts,8,0.6661875383479409,1998,0.0,highway,3,4,3,,Yes,Yes
10596.2,March-96,5746.3,flat,commercial,Center,irregular,3,18313,6,0.10102759251207993,1992,0.0,alley,84,2,4,NA,Yes,
9174.8,January-1991,1592.7,duplex,residential,Border,irregular,1,38789mts,3,0.6234515685100356,1973,1983.0,highway,97,1,1,NA,Yes,
2671.0,August-2007,1287.5,villa,residential,Border,rectangle,5,25339,2,0.3172189911623724,1999,0.0,highway,53,1,10,NA,Yes, No
10001.5,October-76,9485.1,duplex,residential,Outskirts,irregular,5,72285,3,0.9448784251365325,1974,0.0,highway,70,5,2,NA,Yes,NA
11237.1,April-86,2789.2,villa,residential,Center,rectangle,1,23510,10,0.5744757117878191,1986,0.0,street,50,3,9,,Yes,Yes
2481.0,August-09,1598.9,villa,residential,Outskirts,trapezoid,2,76098mts,10,0.13307762496182396,2002,0.0,highway,42,1,9,NA,Yes, No
2743.0,July-78,7187.8,villa,residential,Outskirts,irregular,4,62291,3,0.6632342962240777,1963,1973.0,highway,0,5,7,NA,Yes,Yes
9723.9,December-1981,6583.5,flat,commercial,Outskirts,irregular,2,73996,6,0.3547961044357475,1975,0.0,highway,61,4,2,NA,Yes,
19039.5,April-2005,6766.6,duplex,commercial,Center,irregular,4,10505,6,0.10804384061163164,1996,0.0,alley,12,5,4,NA,Yes,NA
3496.5,May-1989,3670.1,villa,residential,Center,rectangle,3,24495,10,0.8725423046901254,1974,1985.0,alley,70,4,1,,Yes,Yes
10053.3,July-1983,10583.8,flat,commercial,Border,rectangle,1,29363,8,0.792427000168854,1968,1977.0,highway,26,3,6,,No,NA
9453.0,September-1972,1532.9,open land,residential,Outskirts,irregular,1,51241mts,10,0.1608854225469366,1956,0.0,highway,45,4,8,F,NA,NA
10226.9,September-04,9728.1,flat,commercial,Outskirts,rectangle,3,73111,6,0.36157424972016683,1996,0.0,highway,93,5,3,NA,No,
2591.2,December-1973,4534.2,villa,residential,Border,trapezoid,1,32038mts,6,0.7074232954591776,1967,0.0,street,58,4,10,NA,Yes, No
9942.0,July-2004,3405.6,duplex,commercial,Border,rectangle,1,27943,3,0.602539284183761,1988,1999.0,street,68,1,4,,No,NA
11213.4,September-1997,9894.6,flat,residential,Center,rectangle,5,24611,5,0.2444476604579211,1981,1992.0,street,37,5,4,NA,Yes,NA
10032.9,August-1984,5410.0,flat,residential,Center,irregular,4,8227mts,4,0.02417536687158295,1967,1975.0,street,71,1,2,,Yes,NA
18257.8,April-2009,9740.3,duplex,commercial,Border,trapezoid,2,33065,2,0.39480817887633834,1999,2008.0,highway,29,4,4,NA,No,
11263.0,September-2009,6615.9,duplex,commercial,Center,trapezoid,3,18161,9,0.462885057634435,1992,2001.0,alley,45,3,4,NA,Yes,
10010.9,July-1979,9770.3,flat,residential,Outskirts,rectangle,3,61845mts,2,0.1672137285770352,1974,0.0,highway,84,2,3,NA,Yes,NA
9672.7,Mar-1985,6646.7,flat,residential,Border,trapezoid,5,34956,10,0.3253409135333555,1969,1980.0,street,50,4,8,,No,
11206.1,Oct-1979,10316.3,duplex,commercial,Center,rectangle,2,23978,2,0.03172687376273409,1964,1975.0,alley,80,2,7,,Yes,
10035.8,September-1979,5257.1,duplex,commercial,Outskirts,trapezoid,5,77431,2,0.017268375340777298,1976,0.0,highway,49,2,6,NA,Yes,NA
10507.2,July-1994,9758.0,duplex,residential,Outskirts,rectangle,4,76546,4,0.23053421772550065,1989,0.0,highway,23,2,5,NA,Yes,NA
11742.4,March-2005,6436.6,open land,commercial,Center,rectangle,5,11483,7,0.910712269680244,1992,,alley,10,1,4,F,NA,
10133.7,May-73,11444.6,duplex,commercial,Outskirts,trapezoid,1,73700,5,0.8344955434714281,1961,1971.0,highway,93,1,2,NA,Yes,NA
